_id,apk_name,package_name,ml_permission,ml_origin,ml_plugin,ml_virus,malicious,undetected,malware
{'$oid': '6080b68232fda25f88a14c86'},com.a13202541005238404124fb06a.a69736589a.apk,com.a13202541005238404124fb06a.a69736589a,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'android.permission.READ_PHONE_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'com.a13202541005238404124fb06a.a69736589a.permission.C2D_MESSAGE']",['origin~~*'],"['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'Temperature', 'org.apache.cordova.TempListener', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'ChildBrowser', 'com.phonegap.plugins.childBrowser.ChildBrowser', 'PushNotifications', 'com.fancypush.pushnotifications.plugin.PushNotifications', 'true', 'VideoPlayer', 'com.phonegap.plugins.video.VideoPlayer']","['AdLibrary:Adfonic', 'AdWare.AndroidOS.Mulad', 'Riskware.AndroidOS.Generic.z!c', 'Android.Adware.Mulad.P']",4,59,1
{'$oid': '6080b68232fda25f88a14c87'},com.a13801032250fc6c2b062db2a.a52822880a.apk,com.a13801032250fc6c2b062db2a.a52822880a,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.READ_PHONE_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.WAKE_LOCK', 'com.a13801032250fc6c2b062db2a.a52822880a.permission.C2D_MESSAGE']",['origin~~*'],"['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'Temperature', 'org.apache.cordova.TempListener', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'ChildBrowser', 'com.phonegap.plugins.childBrowser.ChildBrowser', 'PushNotifications', 'com.fancypush.pushnotifications.plugin.PushNotifications', 'true', 'VideoPlayer', 'com.phonegap.plugins.video.VideoPlayer']","['AdWare.AndroidOS.Jumptap', 'Riskware.AndroidOS.Mulad.z!c', 'Android.Adware.Mulad.P']",3,57,1
{'$oid': '6080b68232fda25f88a14c88'},com.a1496209485501b218be68f04a.a68659468a.apk,com.a1496209485501b218be68f04a.a68659468a,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.READ_PHONE_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.WAKE_LOCK', 'com.a1496209485501b218be68f04a.a68659468a.permission.C2D_MESSAGE']",['origin~~*'],"['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'Temperature', 'org.apache.cordova.TempListener', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'ChildBrowser', 'com.phonegap.plugins.childBrowser.ChildBrowser', 'PushNotifications', 'com.pushwoosh.test.plugin.pushnotifications.PushNotifications', 'true', 'VideoPlayer', 'com.phonegap.plugins.video.VideoPlayer']","['AdLibrary:Adfonic', 'Riskware.AndroidOS.Mulad.z!c', 'Android.Adware.Mulad.P']",3,57,1
{'$oid': '6080b68232fda25f88a14c89'},com.a178816085550223adadd44f5a.a26424986a.apk,com.a178816085550223adadd44f5a.a26424986a,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.READ_PHONE_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.WAKE_LOCK', 'com.a178816085550223adadd44f5a.a26424986a.permission.C2D_MESSAGE']",['origin~~*'],"['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'Temperature', 'org.apache.cordova.TempListener', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'ChildBrowser', 'com.phonegap.plugins.childBrowser.ChildBrowser', 'PushNotifications', 'com.pushwoosh.test.plugin.pushnotifications.PushNotifications', 'true', 'VideoPlayer', 'com.phonegap.plugins.video.VideoPlayer']","['AdLibrary:Generisk', 'Riskware.AndroidOS.Mulad.z!c', 'Android.Adware.Mulad.P']",3,56,1
{'$oid': '6080b68232fda25f88a14c8a'},com.a1770243594519153a727c746a.a95350336a.apk,com.a1770243594519153a727c746a.a95350336a,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'android.permission.READ_PHONE_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'com.a1770243594519153a727c746a.a95350336a.permission.C2D_MESSAGE']",['origin~~*'],"['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'Temperature', 'org.apache.cordova.TempListener', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'ChildBrowser', 'com.phonegap.plugins.childBrowser.ChildBrowser', 'PushNotifications', 'com.fancypush.pushnotifications.plugin.PushNotifications', 'true', 'VideoPlayer', 'com.phonegap.plugins.video.VideoPlayer']","['PUA.Adware', 'Riskware.AndroidOS.Generic.z!c', 'Android.Adware.Mulad.P']",3,59,1
{'$oid': '6080b68232fda25f88a14c8b'},com.a175705930150d7353b729f13a.a30403321a.apk,com.a175705930150d7353b729f13a.a30403321a,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.READ_PHONE_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.WAKE_LOCK', 'com.a175705930150d7353b729f13a.a30403321a.permission.C2D_MESSAGE']",['origin~~*'],"['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'Temperature', 'org.apache.cordova.TempListener', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'ChildBrowser', 'com.phonegap.plugins.childBrowser.ChildBrowser', 'PushNotifications', 'com.fancypush.pushnotifications.plugin.PushNotifications', 'true', 'PushHistory', 'com.fancypush.pushnotifications.plugin.PushHistory', 'true', 'PushNotifications', 'com.fancypush.pushnotifications.plugin.PushNotifications', 'true', 'PushHistory', 'com.fancypush.pushnotifications.plugin.PushHistory', 'true']",['Android.Adware.Mulad.P'],1,62,1
{'$oid': '6080b68232fda25f88a14c8c'},com.a1946989549508fe57bb065b4a.a21689448a.apk,com.a1946989549508fe57bb065b4a.a21689448a,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.READ_PHONE_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.WAKE_LOCK', 'com.a1946989549508fe57bb065b4a.a21689448a.permission.C2D_MESSAGE']",['origin~~*'],"['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'Temperature', 'org.apache.cordova.TempListener', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'ChildBrowser', 'com.phonegap.plugins.childBrowser.ChildBrowser', 'PushNotifications', 'com.pushwoosh.test.plugin.pushnotifications.PushNotifications', 'true', 'VideoPlayer', 'com.phonegap.plugins.video.VideoPlayer']","['AdLibrary:Generisk', 'Riskware.AndroidOS.Mulad.z!c', 'Android.Adware.Mulad.P']",3,59,1
{'$oid': '6080b68232fda25f88a14c8d'},com.a201705568650fb33f1ec1940a.a03274880a.apk,com.a201705568650fb33f1ec1940a.a03274880a,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.READ_PHONE_STATE']",['origin~~*'],"['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'Temperature', 'org.apache.cordova.TempListener', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'ChildBrowser', 'com.phonegap.plugins.childBrowser.ChildBrowser', 'VideoPlayer', 'com.phonegap.plugins.video.VideoPlayer']","['Riskware.AndroidOS.Mulad.z!c', 'Android.Adware.Mulad.P']",2,61,1
{'$oid': '6080b68232fda25f88a14c8e'},com.a2230004725260f9c27373c7a.a03315113a.apk,com.a2230004725260f9c27373c7a.a03315113a,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'android.permission.READ_PHONE_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'com.a2230004725260f9c27373c7a.a03315113a.permission.C2D_MESSAGE']",['origin~~*'],"['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'Temperature', 'org.apache.cordova.TempListener', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'ChildBrowser', 'com.phonegap.plugins.childBrowser.ChildBrowser', 'PushNotifications', 'com.fancypush.pushnotifications.plugin.PushNotifications', 'true', 'VideoPlayer', 'com.phonegap.plugins.video.VideoPlayer']","['Android.PUA.Adware', 'AdLibrary:Adfonic', 'Riskware.AndroidOS.Generic.z!c', 'Android.Adware.Mulad.P']",4,57,1
{'$oid': '6080b68232fda25f88a14c8f'},com.a358906751105e20a38844a.a55905951a.apk,com.a358906751105e20a38844a.a55905951a,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.READ_PHONE_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.WAKE_LOCK', 'com.a358906751105e20a38844a.a55905951a.permission.C2D_MESSAGE']",['origin~~*'],"['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'Temperature', 'org.apache.cordova.TempListener', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'ChildBrowser', 'com.phonegap.plugins.childBrowser.ChildBrowser', 'PushNotifications', 'com.fancypush.pushnotifications.plugin.PushNotifications', 'true', 'VideoPlayer', 'com.phonegap.plugins.video.VideoPlayer']","['Riskware.AndroidOS.Mulad.z!c', 'Android.Adware.Mulad.P', 'Trojan.Trojan.AndroidOS.Agent.uo']",3,60,1
{'$oid': '6080b68232fda25f88a14c90'},com.blogspot.gayburg.gbapp.apk,com.blogspot.gayburg.gbapp,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE']",['origin~~*'],"['GAPlugin', 'com.adobe.plugins.GAPlugin', 'ChildBrowser', 'com.phonegap.plugins.childBrowser.ChildBrowser']",[],0,63,0
{'$oid': '6080b68232fda25f88a14c91'},com.mobile.siligne.apk,com.mobile.siligne,"['android.permission.INTERNET', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.GET_ACCOUNTS', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.mobile.siligne.permission.C2D_MESSAGE']","['origin~~http://*/*', 'origin~~https://*/*', 'launch-external~~yes', 'origin~~tel:*', 'launch-external~~yes', 'origin~~geo:*', 'launch-external~~yes', 'origin~~mailto:*', 'launch-external~~yes', 'origin~~sms:*', 'launch-external~~yes', 'origin~~market:*']",[],[],0,61,0
{'$oid': '6080b68232fda25f88a14c92'},com.mohamedattiakiki82.Egypt_Hotlines.apk,com.mohamedattiakiki82.Egypt_Hotlines,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE']",['origin~~*'],[],[],0,62,0
{'$oid': '6080b68232fda25f88a14c93'},com.nepalayas.typenepali.apk,com.nepalayas.typenepali,"['android.permission.ACCESS_NETWORK_STATE', 'android.permission.INTERNET']",[],[],"['a.expense.megaloader', 'APK:RepMalware [PUP]']",2,59,1
{'$oid': '6080b68232fda25f88a14c94'},com.newway.nutrivida.apk,com.newway.nutrivida,"['android.permission.VIBRATE', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.BROADCAST_STICKY']","['origin~~*', 'uri~~*', 'uri~~*', 'subdomains~~true']",[],[],0,62,0
{'$oid': '6080b68232fda25f88a14c95'},willblaschko.com.games.stalladventures.apk,willblaschko.com.games.stalladventures,['android.permission.INTERNET'],[],[],['Android.WIN32.Boogr.gsh'],1,62,1
{'$oid': '6080b68232fda25f88a14c96'},za.co.hrdit.stracker.apk,za.co.hrdit.stracker,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_MOCK_LOCATION', 'android.permission.CALL_PHONE', 'android.permission.CAMERA', 'android.permission.INTERNET', 'android.permission.READ_CALENDAR', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.google.android.providers.gsf.permission.READ_GSERVICES']",[],[],[],0,62,0
{'$oid': '6080b68232fda25f88a14c97'},com.a10769099451fb7280c74cd9a.a10714517a.apk,com.a10769099451fb7280c74cd9a.a10714517a,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.READ_PHONE_STATE']",['origin~~*'],"['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'Temperature', 'org.apache.cordova.TempListener', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'ChildBrowser', 'com.phonegap.plugins.childBrowser.ChildBrowser', 'WebIntent', 'com.borismus.webintent.WebIntent', 'VideoPlayer', 'com.phonegap.plugins.video.VideoPlayer']","['PUA.Adware', 'Riskware.AndroidOS.Mulad.z!c', 'Android.Adware.Mulad.P', 'Trojan.Trojan.AndroidOS.Agent.uo']",4,57,1
